,chroma_stft_mean,rms_mean,spectral_bandwidth_mean,spectral_centroid_mean,spectral_rolloff_mean,zero_crossing_rate_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,result
366,0.3346181,0.22604686,1874.8245941326738,1479.0087486860314,2876.9492701480262,0.051025390625,-263.034,118.99241,13.132179,42.57618,-12.197156,-26.805258,-5.2544494,-10.560311,-35.002026,-4.6440277,-26.43106,4.590024,-14.979176,-10.37075,10.66539,-16.187714,2.9002004,3.3380072,-5.3940268,1.4373835,1
367,0.33660427,0.22981639,1873.1529279924205,1469.5024453418137,2839.549496299342,0.05385228207236842,-261.97266,118.29586,12.956853,42.6469,-8.648852,-28.677128,-9.480624,-9.224287,-35.709484,-5.512263,-24.166359,2.0460632,-14.685193,-8.147794,10.658727,-15.612518,1.0857401,1.209116,-4.9244986,3.1612175,1
368,0.31629324,0.20716801,2054.9893627147735,1785.7300886799487,3487.274639423077,0.07096354166666667,-244.45525,108.463745,8.400848,37.592014,-18.972492,-24.097004,-13.413764,-6.383235,-37.89281,-0.21951355,-23.26981,-0.20799877,-16.865746,-6.215769,5.932643,-7.5525584,1.7359381,5.710031,-7.612483,1.3274603,1
369,0.307138,0.21032546,2061.714201230723,1770.3372210878435,3450.281700721154,0.07178986378205128,-242.92398,108.830444,8.713321,35.944645,-16.277475,-24.587917,-15.159165,-6.445327,-39.623478,-0.6703732,-20.738548,0.4045111,-17.950026,-6.383569,5.7563143,-6.466974,1.3533258,2.1042223,-7.191986,4.0546536,1
370,0.30964994,0.23601282,2004.0213093290245,1557.175621014785,3112.6811780427633,0.057527240953947366,-260.13916,117.34294,22.66329,38.201534,-9.436648,-19.353456,-15.228323,-5.292515,-37.03014,-1.41095,-26.264175,1.5523621,-13.276341,-16.345766,16.192003,-12.687802,-3.0795012,11.383206,-15.077695,5.9877357,1
371,0.3047884,0.24057682,1988.8549371569657,1519.480363889649,3074.7147409539475,0.05356959292763158,-257.98062,117.40786,21.976627,39.772438,-7.638206,-18.86056,-19.695932,-5.663186,-34.27198,-3.9915578,-25.04998,0.89137286,-14.73426,-14.372319,17.466343,-14.130435,-4.0245795,8.942574,-14.640907,5.845338,1
372,0.38302615,0.10522462,1614.6778002607646,1204.469794247619,2324.970703125,0.04144810267857143,-360.9493,131.55092,26.597694,49.072548,-2.1990912,-9.907795,4.526293,-4.22081,-19.427736,-20.181074,-39.815125,-6.4957767,-11.886891,-20.2978,10.097811,-0.50391215,-9.20467,11.980768,-4.2506046,-13.419725,1
373,0.3207835,0.2164038,2024.349316950651,1595.7601496442041,3292.965087890625,0.05736083984375,-263.59317,114.293594,18.929676,35.141838,-12.482489,-21.508093,-14.443611,-1.5903084,-34.857365,-2.2823944,-22.663296,0.2184464,-12.112831,-9.949335,13.26308,-10.481506,1.5739393,8.283472,-9.701722,-1.115808,1
374,0.30946815,0.2210006,2028.3980524642816,1590.723771370695,3337.108154296875,0.0579345703125,-261.5274,112.88401,18.525702,36.46404,-10.068547,-22.300526,-18.316761,-0.67981803,-36.02021,-3.7181458,-20.495743,-0.7428657,-12.3862095,-8.616337,13.539652,-9.108889,-1.5700188,6.015593,-8.970772,-0.3856226,1
375,0.29994544,0.21780483,1904.8439474058546,1569.3278616738007,3009.4106313344596,0.06177417652027027,-259.12427,120.38227,9.959747,37.468822,-7.1585464,-17.71211,-23.218891,-13.333462,-33.151108,1.8594064,-27.007977,3.7757912,-13.25667,-17.66432,17.81211,-11.400984,-8.16749,7.46922,-11.401431,5.744542,1
376,0.3072245,0.21948487,1959.2518593618638,1585.2134559854264,3071.736464389535,0.057742096656976744,-261.80832,116.33638,3.1473372,31.845377,5.620352,-10.211319,-19.44213,-14.641887,-33.53939,6.1955495,-23.511507,-6.2884793,-7.407616,-11.942458,15.115575,-6.8121934,-8.698923,13.322531,-3.9358985,10.13216,1
377,0.30479473,0.22312573,1924.7944480952035,1522.5774589033824,2936.027207485465,0.05525526889534884,-261.86023,117.66573,1.683955,31.712786,5.8942347,-11.490325,-20.337729,-15.561671,-33.9431,1.5595604,-21.30523,-3.5410113,-10.190494,-11.907209,14.114376,-6.97348,-9.448019,11.607593,-5.0166063,8.63694,1
378,0.29861188,0.24444212,1980.1167850441034,1588.0390186066948,3147.339527027027,0.0599926097972973,-243.11624,123.24889,8.556284,24.07601,-5.5691504,-6.0856543,-11.287638,-20.551254,-38.833958,1.3724056,-25.088055,1.6306263,-6.7798905,-10.852064,6.0859795,-2.4734008,-4.3943686,-5.2534146,-1.4455423,-1.5631692,1
379,0.30415705,0.24995747,1967.004497408824,1589.988933522019,3135.6999577702704,0.06078441722972973,-240.48994,121.80906,6.455662,26.57003,-4.449507,-6.387044,-12.2935505,-22.92807,-41.233257,1.1503723,-23.821253,2.3679972,-6.312732,-11.381158,5.3658996,-1.7294567,-5.2670946,-8.06485,-2.5445755,-2.1720476,1
380,0.3064467,0.254656,1917.6951054007602,1438.7531096443233,2921.1490028782896,0.05078125,-244.08398,125.06846,7.5122056,21.372662,-8.817328,-9.840401,-6.4408684,-22.537188,-41.161167,4.4865904,-24.908419,-2.7429826,-9.580055,-4.5073485,0.107518874,-8.998553,-4.522068,-6.146707,-1.763004,-1.3390862,1
381,0.30555445,0.2617368,1892.8136327418026,1417.3603227166907,2854.8494037828946,0.05015162417763158,-241.18681,124.808044,7.244724,22.133636,-8.042042,-7.522408,-7.8696957,-24.529522,-42.31465,3.7722468,-21.912382,-3.123392,-8.234096,-5.2627735,-1.9341915,-6.5567737,-4.5863967,-7.5421968,-4.5738072,-1.142689,1
382,0.31752157,0.24118392,1877.1303369359737,1343.374460798877,2509.998497596154,0.04397035256410257,-274.0783,124.450935,20.676266,28.89491,-1.0189916,-9.943605,-18.775656,-19.863129,-31.058296,2.6909034,-31.572819,3.2053835,-6.0280776,-14.599461,10.36562,-5.0347195,-16.164742,2.58989,0.8454817,-8.835607,1
383,0.40127876,0.11791438,1805.9526360411194,1488.7505936780358,2756.865234375,0.06049107142857143,-338.96902,124.277374,33.551952,40.913696,0.25225803,-5.503204,-1.92922,-2.1948414,-22.623804,-21.518856,-40.47855,-3.9505122,-10.280534,-20.777302,6.47171,1.3907884,-10.301038,7.3251944,3.032678,-18.286488,1
384,0.32218543,0.24724399,1891.9902567335391,1355.3596574377134,2593.9227764423076,0.04370743189102564,-268.9656,122.29183,19.49904,31.719688,-1.0787226,-9.111158,-18.42418,-20.936815,-33.83774,2.4889135,-28.545713,5.631422,-6.634156,-15.759304,8.677078,-3.0670247,-13.212527,-0.7761702,-1.5406145,-9.718711,1
385,0.324765,0.22635964,1880.8413538864525,1557.5090172490106,2797.265625,0.05601283482142857,-264.90924,122.18402,14.1143465,25.110073,-0.8220529,-2.83759,-19.157827,-22.97395,-31.313223,-5.335796,-31.192305,10.619341,-4.8836927,-16.058992,8.496277,-1.3012727,-13.647249,2.5729828,0.1444541,-8.318879,1
386,0.30209318,0.22978756,2041.31707545221,1565.9691989343107,3099.70458984375,0.058544921875,-259.80365,121.25767,22.159725,25.304104,-2.2601438,-8.337599,-16.263393,-24.711823,-30.475958,1.9642814,-28.142597,2.8312812,-7.192607,-11.306765,7.791365,0.9376277,-15.891192,4.8391013,0.78935033,-7.6341047,1
387,0.30598417,0.23499458,2024.1151092562316,1550.9538937166576,3082.47802734375,0.05576171875,-257.38345,120.053345,20.970373,27.056042,-1.3451283,-7.7910933,-17.24194,-26.289373,-33.12719,3.587717,-25.944561,0.9685404,-6.790231,-14.361621,7.1358795,4.073103,-15.463016,1.7844486,-1.131541,-6.1879516,1
388,0.319707,0.21442981,2036.016144870503,1633.844514759639,3376.797762784091,0.05868252840909091,-266.59787,117.24527,19.49133,39.696594,-19.908875,-33.362576,-9.038816,-4.830218,-36.224785,-8.638669,-28.70289,1.7593246,-21.255346,-4.7138405,11.214836,-14.397944,-1.7986656,0.056213956,-9.084969,0.57173175,1
389,0.3189925,0.23129246,1995.5577422126923,1615.9549647819363,3183.5494995117188,0.0592193603515625,-256.4663,121.12429,18.364035,38.350166,-18.080532,-33.914238,-10.538343,-5.375824,-35.401627,-12.206697,-27.286106,3.8973963,-24.466614,-3.802215,11.217371,-15.942823,0.68730605,-0.2501225,-11.340952,1.7504551,1
390,0.33609122,0.18133494,1964.3050151288746,1597.8601137587814,3372.3388671875,0.06446668836805555,-300.95325,122.993256,29.452589,45.70482,-20.562273,-33.222176,-3.4168851,-6.2606454,-28.914385,-9.744262,-26.828293,3.770589,-25.759836,-0.86510307,18.718737,-17.567493,-3.9017596,-2.3867774,-9.6989975,2.9142292,1
391,0.33374918,0.19340138,1952.217450363545,1625.0230083616084,3340.72265625,0.06396484375,-290.1163,123.96587,30.253191,43.455566,-21.941654,-32.988552,-5.1259193,-8.426926,-31.462065,-11.426636,-22.527903,7.2544427,-28.849976,-0.71052855,18.253475,-19.423937,-2.8900197,-2.6462443,-9.767657,5.5244594,1
392,0.32419458,0.18517435,1904.1126938217767,1586.93000818963,3158.414234834559,0.06871840533088236,-292.3825,124.63439,25.27169,51.695038,-25.519249,-38.895138,0.33438548,-4.8913226,-30.942842,-6.1509824,-34.190464,1.662984,-25.014103,-0.65891933,17.150255,-18.492144,-0.6891627,-1.7341198,-10.143308,0.8655575,1
393,0.3207396,0.19329122,1921.590805968122,1584.26996480503,3187.5473920036766,0.06611902573529412,-285.96286,125.77619,24.729818,49.056633,-25.03508,-32.940655,-1.0500618,-7.4848137,-30.817183,-8.477401,-31.098137,4.240846,-25.201643,-0.99041736,15.326714,-18.400229,0.7152325,-1.9837507,-10.208696,1.9748809,1
394,0.38961214,0.12214533,1441.1515748411096,1064.6053510483189,2030.5228568412163,0.044737119932432436,-337.88196,155.54373,17.194195,33.075424,0.8636179,-4.1076193,8.342669,-13.854339,-14.495029,-2.5176737,-38.57156,-4.4547234,3.2112541,-15.963205,0.5515542,8.663819,-6.000757,-0.40756235,1.4277337,-8.893202,1
395,0.324591,0.21033357,1827.5840557388326,1434.2394635609508,2760.049977022059,0.05119772518382353,-263.91513,124.886215,14.167179,34.430904,-22.468182,-36.04481,-2.2822769,-1.6350619,-39.66544,-7.514684,-27.050179,-1.8327101,-18.873785,-3.5031257,6.2716737,-8.991865,-4.2572756,2.2798574,-4.5774646,-4.766371,1
396,0.34076858,0.21842512,1841.3932345790145,1437.428277717683,2760.049977022059,0.05475930606617647,-257.60648,124.96538,14.732616,32.33481,-22.680956,-33.802437,-4.278776,-2.8954558,-39.206177,-9.274185,-23.38121,-0.6194177,-20.134808,-2.238175,5.356181,-8.828239,-3.2850075,0.88100994,-5.218847,-2.6050963,1
397,0.32558772,0.21802194,1823.4048562445023,1664.8727747589162,2994.2485608552633,0.06598221628289473,-262.0354,121.78953,15.207722,32.5301,-22.239725,-34.054058,-5.944454,5.926849,-43.215355,-13.172559,-16.636765,-5.565564,-15.836937,0.33811277,-5.2438564,0.7461963,-9.986825,2.2971866,-5.516051,-5.2263117,1
398,0.32631904,0.2269297,1845.3124607115958,1663.3684616469418,3020.8817331414475,0.06508275082236842,-256.7548,121.65959,17.766083,31.359577,-21.02237,-35.405384,-5.974692,4.821028,-42.106285,-14.37372,-15.39982,-3.0199008,-16.231634,1.3441833,-6.192869,-0.1435715,-8.30424,1.5182533,-3.896907,-5.504917,1
399,0.32682768,0.24004672,1694.0135305338522,1267.5702004718785,2515.519831730769,0.04877804487179487,-272.16846,134.64888,18.75925,34.498962,-20.548937,-38.10329,-3.16673,1.2383143,-37.341724,-8.542008,-24.648409,-7.0538974,-18.682343,0.006865795,-1.3785264,-3.767719,-7.4536643,2.571855,-4.553323,-6.6662526,1
400,0.32038102,0.24912457,1733.2987872106676,1277.2650701577998,2493.986628605769,0.048414963942307696,-264.1839,132.74194,20.006035,33.538605,-21.015919,-37.760815,-2.9319065,-0.48677477,-36.346157,-11.395379,-21.932875,-2.2294269,-20.938158,0.78380954,-1.9349068,-3.9703913,-5.841674,1.4966663,-3.1227877,-6.280252,1
401,0.34366643,0.22809389,1769.3582936141163,1345.5740077911548,2622.976932010135,0.05388249577702703,-266.9208,133.8182,14.969903,33.737286,-19.392357,-34.09658,-1.8410376,1.2243363,-41.260033,-9.8614,-23.954908,-3.8609612,-19.280003,-2.3964865,-3.982471,-4.730781,-5.0934553,4.5777826,-8.04399,-4.9175353,1
402,0.3313826,0.23674189,1801.788354568834,1359.5856451998372,2639.8543074324325,0.05470069679054054,-260.07654,131.49484,17.004568,32.51314,-18.530062,-35.04322,-3.0283377,0.7645375,-38.41748,-12.629916,-21.38845,-1.4671832,-22.19052,-2.3741055,-4.4978895,-5.3248734,-3.623912,2.0005496,-7.201271,-4.7122407,1
403,0.33232406,0.23548575,1675.8042219374704,1239.972932412698,2368.0856805098683,0.04637386924342105,-279.6102,138.39601,24.649218,31.667767,-16.477535,-37.12389,-1.4201257,-0.88742274,-38.404636,-9.01102,-23.039478,-3.4228387,-17.343473,-1.1554307,2.6224084,-3.5192637,-10.200395,5.6766934,-4.941034,-5.43956,1
404,0.32530674,0.24235578,1723.8230889407944,1263.2936541234128,2438.918585526316,0.04822419819078947,-274.27158,137.08882,26.253508,29.636362,-15.762949,-36.84762,-1.6210455,-2.048333,-36.82896,-11.821835,-20.44676,-0.09375163,-20.069365,-0.5215546,2.0659544,-4.6053553,-8.499101,4.602055,-4.268949,-5.737491,1
405,0.3536696,0.13357723,1649.147683793493,1192.0863723595828,2333.2763671875,0.04279436383928571,-333.08545,144.31941,22.528988,40.62312,-1.9306116,-3.427989,5.5079,-12.369295,-16.217838,-9.531452,-46.69926,6.5671067,-3.0585568,-19.382782,9.776833,4.6889076,-8.583677,4.306437,7.5846367,-14.311584,1
406,0.32182935,0.23165907,1915.1938803217263,1545.2030045397155,2834.0087890625,0.057454427083333336,-257.17932,125.7731,19.683418,33.57317,-14.413042,-34.58131,-2.5458865,9.436298,-46.781536,-6.5966854,-23.29065,-4.937435,-13.434404,-1.3168305,-5.8467846,4.519822,-11.854961,5.214948,0.67137647,-6.957612,1
407,0.32488492,0.2342258,1965.9450854466024,1582.7141689471246,3011.738545185811,0.06319942989864864,-258.16742,124.968185,19.776638,31.82308,-13.829454,-35.152668,-3.1573231,5.8129835,-44.910355,-8.508716,-20.867867,-2.6557398,-15.734789,1.4861467,-6.454935,3.0864275,-9.286791,3.7634163,1.9233539,-8.582155,1
408,0.32489887,0.21529141,1701.2763345553738,1406.771581813208,2709.870793269231,0.057729867788461536,-261.04303,134.11687,11.280986,39.408737,-15.17133,-33.862614,1.6883318,5.5833793,-38.179066,-8.633817,-21.529095,-5.111096,-12.401327,0.25303015,0.38718197,2.2421672,-3.4640284,2.9195573,-2.8273866,-0.75469,1
409,0.3296712,0.22375366,1725.5839619219162,1426.4941557554744,2729.1954627403848,0.06060947516025641,-255.10815,134.16063,11.60101,37.20743,-15.026355,-32.256794,1.6901895,1.9169208,-38.188923,-9.660054,-18.963968,-3.580428,-13.67844,1.3873147,-0.68938434,1.1986841,-3.1111019,2.0545204,-0.4882678,-1.5599548,1
410,0.33923396,0.23583832,1664.7180176959694,1326.820316563871,2397.72216796875,0.0510009765625,-263.69427,135.16849,12.747894,31.354736,-7.0040793,-29.044865,-1.497843,2.108987,-30.583912,-13.051709,-21.280485,-3.35042,-17.342798,3.4089134,-0.028795624,2.3085327,-7.1326456,1.4702429,-0.14524487,-0.48465937,1
411,0.33312562,0.24453418,1695.884415514706,1360.734057052609,2437.55859375,0.05426025390625,-258.12088,135.03268,11.330279,30.821625,-6.472253,-30.498932,-1.43485,-1.6061157,-29.7942,-14.762192,-21.254179,-0.78922147,-17.723515,3.5835373,-2.4970195,1.5499636,-5.073884,-0.28637227,0.8076928,-1.3268554,1
412,0.27659824,0.23752421,1700.6550572134297,1481.522068227296,2563.0178351151317,0.07550370065789473,-268.8566,126.62943,8.882614,33.029213,-7.2153506,-33.25695,-0.08838804,-0.78650254,-36.367805,-10.123627,-16.000729,-4.8037653,-15.573019,3.2126303,-6.263352,5.0380507,1.9519465,3.1016374,-6.0413313,-0.023579195,1
413,0.33889726,0.20753425,1727.541787634935,1375.3858194452318,2494.775390625,0.05913783482142857,-284.5225,133.04909,17.228268,31.808922,-13.558233,-36.42613,-2.7513256,3.1717186,-36.42531,-10.07904,-22.68806,-6.2110066,-15.354743,0.50273156,-4.2672935,0.9130496,-8.644701,3.8879342,-5.053835,-5.9386606,1
414,0.32138026,0.21466999,1775.1789233333755,1412.0678928043294,2553.22265625,0.05961216517857143,-278.07407,132.32983,16.714462,30.79783,-13.448205,-36.346855,-1.8338996,0.78303343,-35.632713,-12.442456,-19.606724,-3.9785779,-19.141037,1.8388325,-6.547578,1.1832322,-5.912154,1.8154774,-3.877814,-5.736001,1
415,0.30989012,0.23343635,1681.3895335603836,1242.27929149804,2328.57666015625,0.046318901909722224,-274.13977,136.28416,20.99741,30.327188,-13.491299,-38.955276,-6.442546,3.562392,-40.33741,-11.7001915,-20.27493,-6.182819,-14.663829,-6.8883886,-3.928214,3.7162607,-9.671638,3.8800519,-5.7623043,-2.0261302,1
416,0.3570918,0.10241825,1637.2504873903679,1405.8313423751154,2660.663586128049,0.060463509908536585,-325.93512,139.42973,-0.600728,29.368784,-0.4378556,0.7028909,5.03227,-1.5044001,-17.676214,-7.1196723,-37.258698,-1.7299293,10.373015,-6.151958,-3.7918382,5.661048,-0.10133999,-4.731279,-4.9943705,-20.024511,0
417,0.36982915,0.13897704,1887.2549721996097,1628.5418284693355,3368.9208984375,0.08968098958333333,-323.7806,138.80528,6.997878,7.1016226,-8.656253,-13.053194,7.7041087,-8.135707,-14.316445,-13.77402,-57.081745,-2.680256,-7.512085,-11.362194,7.166916,-5.2028275,-7.0899506,3.021034,-8.987484,-17.26117,0
418,0.36382335,0.1238368,1826.7487561859039,1566.5221035872207,3255.8203125,0.07424045138888889,-336.14615,143.25363,10.009354,16.282398,-8.38442,-13.831389,14.393474,-10.653021,-8.504288,-14.839828,-58.379417,8.04186,-9.991295,-10.641302,15.755979,-10.853263,-8.392355,7.4098644,-10.347594,-13.253029,0
419,0.35785234,0.13270776,1800.7231691714974,1518.530695511876,3045.2734375,0.07328559027777778,-327.58362,142.98586,7.142435,12.141393,-3.4510348,-17.543322,11.089927,-9.090141,-13.206033,-10.478689,-57.282955,-0.40442127,-6.4541206,-8.356423,7.5969205,-5.8609157,-10.864731,5.21395,-7.7944036,-15.716701,0
420,0.35920167,0.13731432,1610.8253715438432,1281.8726187354157,2689.203435724432,0.05652965198863636,-324.32385,161.175,2.079808,14.184998,-9.243218,-9.540449,12.7858095,-9.419677,-7.6646376,-10.655639,-57.407944,10.137846,-7.234627,-16.921637,12.10426,-12.555619,1.5753042,7.1096263,-10.180673,-14.204605,0
421,0.36319715,0.14555,1527.3097218007956,1189.4957473348377,2430.315607244318,0.05140269886363636,-320.36548,165.0348,1.0868055,11.253246,-4.2786136,-14.6331,11.463165,-8.054608,-12.408036,-5.8576465,-53.477955,0.44981232,-0.26315382,-16.037348,6.0243745,-6.318631,-4.3219776,7.1501465,-7.6838226,-17.418015,0
422,0.33624625,0.12319048,1589.6527053752484,1206.0285055756858,2456.253329190341,0.053022904829545456,-339.20923,152.66832,7.605611,19.841814,-3.4838057,-9.527825,17.304323,-8.575822,-12.814423,-9.773418,-58.94364,4.571062,-4.8512506,-15.948582,12.991988,-6.3188767,-3.6484618,5.084522,-11.443633,-17.364294,0
423,0.33399332,0.13171345,1509.6657544524548,1123.7982914021957,2271.2635387073865,0.04714133522727273,-334.73923,157.54543,6.7342563,14.883368,0.96834147,-13.82226,16.643301,-6.6969013,-14.425625,-4.6907797,-55.110104,-5.4223013,0.9993366,-15.091822,7.944985,-0.74699193,-10.1749525,5.3942065,-6.7435412,-19.221352,0
424,0.30776352,0.10620482,1627.35333576945,1795.3692486652512,3184.843562199519,0.11109337439903846,-359.6439,134.11626,-3.4607503,19.830055,-6.7501245,-3.9789298,16.656199,-15.709188,-1.5357534,-6.829234,-49.2735,1.5409261,-3.1071408,-14.950989,11.058543,-2.8409593,-5.3332195,0.92636687,-5.3666873,-13.512488,0
425,0.30677137,0.11122251,1580.4909218598978,1731.8104553297985,3015.4610112028304,0.11216649469339622,-359.78598,137.37712,-5.1386995,16.27892,0.86247784,-7.3793836,15.6319475,-11.56588,-6.554015,-2.4273775,-47.096813,-7.4655366,3.5504112,-15.479355,7.6705217,3.6956966,-10.22395,3.112565,-2.9828725,-16.98542,0
426,0.3339929,0.121971674,1592.1112729136935,1299.154862860605,2649.0733753551135,0.05311168323863636,-341.63794,156.11597,7.379616,20.203629,-8.387755,-4.6762524,17.246922,-11.289178,-2.4543738,-9.876515,-55.897682,6.572937,-4.6851163,-16.61132,11.066321,-9.353372,-0.70591384,4.93373,-12.877883,-15.539094,0
427,0.40644264,0.101679064,1663.8332958581275,1452.4354279395423,3052.869873046875,0.0679443359375,-292.17096,154.19427,-21.95605,34.465,-11.592596,-2.783025,4.5127187,-7.6799746,-12.041128,-4.0881934,-32.276394,2.2569416,4.4840107,-1.9809444,-1.741431,4.1016893,-2.8135133,-1.0022984,-4.4179525,-18.424835,0
428,0.3403693,0.13037293,1532.8244265581898,1203.4550740430911,2534.066495028409,0.04964932528409091,-339.03238,160.55428,5.358123,16.579067,-1.1963124,-9.54361,17.795809,-8.415845,-7.236208,-5.8887615,-52.332714,-2.1312163,1.6095505,-17.770967,6.650691,-1.1609868,-6.300865,5.761643,-11.6831875,-18.051416,0
429,0.35546798,0.12080516,1614.3671508703774,1359.8360229489833,2824.951171875,0.058291480654761904,-338.31857,154.4723,6.0789056,17.966196,-4.8241005,-7.146806,13.954701,-9.449285,-6.7001166,-10.265878,-58.519062,9.186058,-3.9433851,-14.32931,9.596804,-5.6775765,-4.429792,6.7646675,-11.3500595,-16.91564,0
430,0.3543656,0.13022189,1581.2496211146333,1311.5159594711167,2649.0966796875,0.05725678943452381,-333.0445,156.81848,6.3849816,12.853016,0.15012105,-10.424648,14.049995,-6.82657,-9.850845,-7.290999,-56.60222,0.49045363,0.77931374,-13.367997,4.93322,0.85672826,-9.443089,9.212321,-8.199333,-20.573643,0
431,0.36289915,0.13696612,1646.4978661612145,1394.172668379971,2819.82421875,0.06675502232142858,-326.3615,156.6679,10.637378,13.537104,-8.240837,-5.58688,10.447743,-7.8297567,-5.716809,-10.64156,-52.431896,6.3532095,-3.4883914,-14.793227,8.441214,-2.2276187,-2.5580118,3.417207,-8.760539,-19.473684,0
432,0.35378867,0.14767087,1573.3438380538196,1312.7977042976443,2679.8583984375,0.06196521577380952,-322.5168,163.24098,7.938159,9.026224,-1.730794,-11.801178,8.935217,-5.6759467,-8.408782,-7.240552,-50.24291,-3.3369563,1.8498726,-13.274907,4.65302,3.4648738,-8.690315,5.7073517,-6.8464212,-23.20853,0
433,0.3231217,0.13164869,1729.6383067778431,1305.1827951501116,2737.94677734375,0.054296875,-321.13495,150.42566,9.958913,7.5722666,-5.561525,-11.2320595,14.132402,-3.458446,-1.56174,-9.428533,-52.979652,4.6955466,-0.622443,-10.547883,5.5737734,-4.4594865,-6.3380966,2.2833304,-10.819034,-16.598228,0
434,0.31291226,0.14215517,1690.5660488282083,1250.0884941183137,2522.076416015625,0.0522216796875,-317.46188,153.72224,8.977874,4.342206,0.41071853,-16.380987,11.891959,-2.711396,-3.3445091,-5.3043795,-51.664146,-5.3950605,4.417694,-10.594504,-0.07547984,3.9915524,-10.238188,2.8069496,-8.8526325,-21.163858,0
435,0.3644639,0.12541808,1576.5968378113791,1326.3682688150327,2570.4635265261627,0.06472565406976744,-332.2669,157.3438,5.387278,12.92729,-5.9478726,-10.515555,11.787049,-1.121657,-11.020287,-3.836593,-51.243362,5.572226,-6.4373374,-12.802478,8.48621,-3.818794,-4.358083,0.12386618,-8.219723,-16.17175,0
436,0.3579002,0.13544679,1520.9379533544466,1256.6773564047085,2395.1932685319766,0.05926371729651163,-329.6521,161.71199,5.239858,9.716704,-1.032279,-14.17958,9.672021,0.54420835,-10.721859,-1.9146078,-51.339005,-1.1898757,1.1750116,-12.4879465,2.5328255,1.6759241,-8.788234,2.7661002,-5.438931,-21.291113,0
437,0.37248632,0.103447594,1588.9436772986332,1277.5927435488652,2677.8076171875,0.05710565476190476,-364.50443,159.78519,10.810781,23.885998,-10.138264,-10.262812,10.8417015,-7.784034,-0.75517505,-13.349327,-43.591633,5.6059012,-5.5526266,-8.369125,4.3874655,-4.5155454,-3.9886038,2.5485148,-11.907903,-15.04151,0
438,0.39271954,0.10177907,1634.1438711311798,1372.3494502403144,2749.266258445946,0.06013777449324324,-304.9494,147.40683,-17.034428,34.50333,4.163596,9.816409,9.833477,-6.5519347,-20.526205,-9.239016,-37.020695,8.639351,12.113877,-6.0431385,7.219565,2.244959,-2.314338,-2.0874338,-0.2517799,-16.105251,0
439,0.3812221,0.10928735,1516.622286068697,1201.9397073364473,2498.3642578125,0.05264136904761905,-361.78824,166.30556,5.9744563,19.991062,-2.1750865,-12.194763,9.238255,-7.187231,-3.3351746,-9.258361,-41.66365,-3.3304026,-0.35254833,-10.560873,1.4186131,1.8551508,-8.240105,5.194718,-11.612923,-18.049797,0
440,0.34841496,0.13080178,1421.8023549057052,1072.3148966029535,2153.3203125,0.042910621279761904,-343.542,158.52606,9.637732,19.29623,-10.109946,-9.250918,16.67173,-7.483593,-6.48646,-17.662357,-52.998547,2.0087771,-1.4682404,-13.916387,10.118869,-3.9254332,-4.2587886,5.5980043,-12.19395,-21.634853,0
441,0.34719065,0.13931504,1348.1942686722302,1021.0420686150591,1941.064453125,0.043782552083333336,-337.82504,162.94911,4.7799387,14.955921,-2.3302293,-10.294982,16.083347,-8.692815,-10.240635,-12.213857,-52.407024,-7.0977564,4.7210655,-15.216551,5.11972,4.778984,-7.6416297,5.9309077,-10.070167,-25.172192,0
442,0.35403237,0.12557413,1500.9106003494412,1226.7924297095694,2634.0615915697676,0.05496002906976744,-342.82065,155.8108,3.816506,20.920708,-6.657026,-9.440236,15.645072,-11.013185,-6.349387,-9.650879,-50.021263,-0.064254574,1.1026077,-18.326902,7.599522,2.9934468,-5.192085,8.022165,-10.425103,-21.021797,0
443,0.36257854,0.13396846,1454.162216422287,1188.4850450363278,2491.842296511628,0.053733648255813955,-336.33313,158.85612,-1.112788,16.220984,0.60484445,-10.732224,12.387905,-11.926212,-8.551214,-6.816123,-47.78807,-8.676665,3.1222818,-16.604452,3.201555,8.558605,-9.541824,6.7752395,-7.724249,-23.266687,0
444,0.34991047,0.1250303,1482.1047519023648,1196.5670277524455,2446.7728015988373,0.050088571947674417,-346.68945,154.19464,2.8055465,19.73182,-9.899352,-11.249578,14.780245,-6.2990284,-5.8567853,-12.72681,-47.76704,3.7938805,-1.6580422,-16.49784,5.793185,-3.4455748,-5.193966,2.1647666,-10.289043,-17.576803,0
445,0.3499988,0.13314918,1440.336884257132,1157.4616631896117,2320.5782158430234,0.049259629360465115,-342.42548,156.72276,1.4597274,15.812313,-1.8833956,-13.140736,12.681551,-5.7584887,-8.916785,-7.3798304,-46.188263,-5.0924244,3.2578127,-15.282974,0.9026562,4.3404164,-9.680171,2.6858232,-8.191459,-21.824633,0
446,0.35103244,0.1371907,1486.4082271869263,1170.4411698938313,2441.2098760190215,0.05013374660326087,-329.64227,157.778,4.5299106,18.965544,-4.9548035,-11.4155855,11.32213,-5.0450344,-4.9647202,-10.21913,-54.790554,2.5707963,-1.8830503,-16.489832,6.737016,-3.5304015,-3.2732825,4.1204896,-7.1346045,-19.782713,0
