feature 0,feature 2,feature 6,feature 7,feature 9
-28.116607666015625,-590.9690551757812,0.03423890098929405,0.0022839733865112066,0.09885202348232269
-30.366811752319336,-578.7346801757812,0.043674834072589874,0.0044563221745193005,0.10227050632238388
-33.04533386230469,-612.2968139648438,0.026989156380295753,0.0016620176611468196,0.10168930143117905
-32.47175979614258,-589.9506225585938,0.04037522152066231,0.004127838183194399,0.07777613401412964
-29.74795150756836,-542.9434814453125,0.054077692329883575,0.009071232751011848,0.05212551727890968
-31.237295150756836,-573.2908325195312,0.047063373029232025,0.006012647412717342,0.10858675092458725
-29.481592178344727,-536.7169799804688,0.05756042152643204,0.009627369232475758,0.10346663743257523
-31.688764572143555,-568.1441650390625,0.04275434836745262,0.0057550943456590176,0.08940868079662323
-31.151845932006836,-576.9820556640625,0.046504829078912735,0.006154755130410194,0.09608617424964905
-30.992835998535156,-551.2052612304688,0.048734087496995926,0.00758599815890193,0.11242733895778656
-32.12934112548828,-567.7056274414062,0.04922761395573616,0.007284433580935001,0.12682408094406128
-32.05819320678711,-577.5911865234375,0.038707904517650604,0.004447908140718937,0.11505519598722458
-34.27778244018555,-578.3610229492188,0.03627362847328186,0.0035795699805021286,0.09173174202442169
-33.68655014038086,-575.6360473632812,0.04172639176249504,0.0049616433680057526,0.08074036985635757
-31.501720428466797,-577.8062133789062,0.04107227921485901,0.004824805073440075,0.1078900620341301
-19.99890899658203,-444.1464538574219,0.05626266822218895,0.006387085188180208,0.0926913470029831
-32.95734405517578,-537.3780517578125,0.013972857035696507,0.000249728123890236,0.09971452504396439
-39.450782775878906,-639.1014404296875,0.0034395158290863037,2.144872814824339e-05,0.06602833420038223
-40.17054748535156,-642.0375366210938,0.0026816006284207106,1.3682876669918187e-05,0.05159465968608856
-39.98027038574219,-638.6544189453125,0.0028442400507628918,1.3833700904797297e-05,0.06586077809333801
-39.502471923828125,-635.458984375,0.0028399419970810413,1.0086415386467706e-05,0.05432656779885292
-40.47977066040039,-639.86181640625,0.0024898264091461897,7.739172360743396e-06,0.0565480999648571
-41.808589935302734,-645.219482421875,0.002430384047329426,8.34822731121676e-06,0.06723108887672424
-39.14266586303711,-633.9985961914062,0.0035172479692846537,4.384116982691921e-05,0.04181622713804245
-29.34466552734375,-576.2125244140625,0.030174775049090385,0.002335029188543558,0.05672670900821686
-28.53281021118164,-597.0459594726562,0.0282658152282238,0.0020203657913953066,0.09123481065034866
-25.46805191040039,-578.3720703125,0.02854698896408081,0.0016872071428224444,0.09607452154159546
-27.925832748413086,-598.1732788085938,0.025631941854953766,0.00168593879789114,0.09117809683084488
-28.590543746948242,-559.7615966796875,0.0522695891559124,0.009092007763683796,0.10527947545051575
-30.38071060180664,-586.736328125,0.03506438434123993,0.003893211018294096,0.10191134363412857
-31.636655807495117,-605.8114624023438,0.02547210454940796,0.002226474229246378,0.10008282214403152
-31.74871253967285,-614.372314453125,0.02142903208732605,0.0011893570190295577,0.0999254435300827
-30.00666618347168,-604.7821655273438,0.025368722155690193,0.0018269091378897429,0.08150801062583923
-31.01444435119629,-614.9005126953125,0.02274404466152191,0.0016540826763957739,0.09764910489320755
-29.40583038330078,-583.1446533203125,0.03086012601852417,0.0023544272407889366,0.06717675924301147
-32.177433013916016,-591.1693725585938,0.029959773644804955,0.003250876674428582,0.08966149389743805
-30.112865447998047,-594.6235961914062,0.027224795892834663,0.0024315672926604748,0.07329975068569183
-30.09564208984375,-582.722900390625,0.030379783362150192,0.00285234022885561,0.08437669277191162
-31.4013671875,-574.9407958984375,0.0340232327580452,0.003822623286396265,0.083112932741642
-28.84214210510254,-609.7730102539062,0.023739909753203392,0.001427118550054729,0.09674416482448578
-27.22941780090332,-593.7664794921875,0.02895543724298477,0.0019100165227428079,0.07762619853019714
-27.911455154418945,-607.1289672851562,0.024385614320635796,0.0013921471545472741,0.08430921286344528
-27.421432495117188,-602.6198120117188,0.029662037268280983,0.0023373709991574287,0.07973149418830872
-29.21912956237793,-604.23095703125,0.042389173060655594,0.005075977183878422,0.08638746291399002
-24.924488067626953,-574.0440063476562,0.0395469032227993,0.002512448001652956,0.09733113646507263
-26.886150360107422,-579.2766723632812,0.030516818165779114,0.0016504349187016487,0.08829474449157715
-25.163352966308594,-577.8073120117188,0.03553229197859764,0.0023092639166861773,0.09944061189889908
-25.470409393310547,-580.4942626953125,0.03797009587287903,0.002473364118486643,0.10199815034866333
-28.125165939331055,-607.6441040039062,0.02371048368513584,0.0010391444666311145,0.08785459399223328
-31.187192916870117,-609.494140625,0.024982502683997154,0.001214727177284658,0.10137198120355606
-28.9606990814209,-616.4104614257812,0.02726290002465248,0.0015687348786741495,0.11583386361598969
-30.130632400512695,-596.83544921875,0.0436306893825531,0.005920311901718378,0.09654439985752106
-30.36102867126465,-599.2853393554688,0.03197936713695526,0.0030829894822090864,0.08935391902923584
-27.26789093017578,-593.3820190429688,0.03831310197710991,0.004353208467364311,0.07127521187067032
-27.78961944580078,-594.7484130859375,0.036188673228025436,0.003950951155275106,0.07317773252725601
-29.221559524536133,-599.5344848632812,0.03787848353385925,0.004125907085835934,0.07437414675951004
-24.93329429626465,-576.5134887695312,0.051374681293964386,0.007496272679418325,0.0989038348197937
-28.37518310546875,-559.2974243164062,0.0378490686416626,0.0033176650758832693,0.05635426566004753
-27.403711318969727,-595.7364501953125,0.02544577606022358,0.0015302370302379131,0.05869526416063309
-28.675594329833984,-595.5386962890625,0.025206897407770157,0.0015989652602002025,0.1002386286854744
-26.79896354675293,-557.8780517578125,0.044747933745384216,0.00624474510550499,0.0905427411198616
-29.451194763183594,-565.9041137695312,0.04660754278302193,0.004915060941129923,0.09884394705295563
-27.307151794433594,-576.8230590820312,0.037194326519966125,0.003620049450546503,0.0903695598244667
-30.421585083007812,-607.3388061523438,0.023368950933218002,0.0013870830880478024,0.10906150937080383
-27.967164993286133,-601.1783447265625,0.026181170716881752,0.001415939535945654,0.12761430442333221
-28.039810180664062,-581.9871215820312,0.032975222915410995,0.002686933148652315,0.10501693189144135
-26.050203323364258,-580.65185546875,0.033168382942676544,0.0022357210982590914,0.14309397339820862
-27.849641799926758,-600.60986328125,0.024072779342532158,0.001498921774327755,0.08248233795166016
-27.739688873291016,-568.3367919921875,0.04765135422348976,0.005681759212166071,0.11409249156713486
-16.812267303466797,-444.8070068359375,0.06775987893342972,0.007780479267239571,0.08277594298124313
