feature 0,feature 1,feature 4,feature 5,feature 6
-11.955182075500488,347.0271301269531,0.020921491086483,0.0005504648433998227,1647.849677174456
-13.917490005493164,309.18963623046875,0.015741616487503052,0.0003487623471301049,1734.421089775983
-12.742016792297363,338.3966979980469,0.01829100400209427,0.0005126023315824568,1712.312954833076
-12.911087989807129,351.1137390136719,0.01942385546863079,0.0004959977813996375,1798.420109653633
-15.522869110107422,227.89007568359375,0.01024653110653162,0.00015526371134910733,1738.0083263070126
-17.452930450439453,290.6422119140625,0.01095939427614212,0.00018907674530055374,1958.9129068601105
-16.33934211730957,264.1707763671875,0.011587974615395069,0.00022228420129977167,1915.432723663227
-16.162012100219727,409.90301513671875,0.018656684085726738,0.0007404604693874717,2017.263414492229
-16.995220184326172,304.7293701171875,0.012764453887939453,0.00034541566856205463,1857.0538559330298
-15.343622207641602,396.1035461425781,0.01756272278726101,0.0006130409892648458,1855.1429548840852
-15.661103248596191,372.1498718261719,0.01735275238752365,0.0006244482356123626,1933.2192009100584
-16.85171127319336,371.46209716796875,0.016584986820816994,0.000664816761855036,2077.205868833729
-12.399456977844238,368.38818359375,0.02077653259038925,0.0008336828905157745,1804.4096105514082
-14.8589506149292,371.07666015625,0.02058457024395466,0.0007746358751319349,1717.5330048468452
-15.342605590820312,277.1255187988281,0.0137637322768569,0.00035514403134584427,1964.6346408623176
-16.154802322387695,266.2064208984375,0.012274011969566345,0.000251234247116372,1891.8802113486215
-13.61535930633545,315.8470764160156,0.022605327889323235,0.0011304485378786922,1768.6321258906078
-16.37870979309082,355.3874816894531,0.023423045873641968,0.0009359326213598251,1959.4569282347898
-14.994770050048828,272.13232421875,0.018410630524158478,0.0006917426944710314,1839.3754647183189
-17.43647575378418,208.83416748046875,0.00917013082653284,0.00014660762099083513,1952.9335867741015
-14.555682182312012,209.61367797851562,0.010767992585897446,0.000159452625666745,1687.3541434138222
-15.209351539611816,228.39453125,0.013079723343253136,0.000276288395980373,1886.5730394083853
-13.06497573852539,202.88775634765625,0.013654536567628384,0.0002570728538557887,1737.1580882874498
-15.167946815490723,191.70945739746094,0.010069284588098526,0.00018853103392757475,1741.6833498321241
-14.447237968444824,398.9576416015625,0.020858269184827805,0.000807844044174999,1908.7277776878
-16.333147048950195,389.01055908203125,0.017691170796751976,0.0005627674399875104,2016.8200640954237
